from_city,to_city,distance_mi,drive_time_min,slug,is_active,house_size,min_cost,max_cost,avg_cost,movers,trucks,min_hours,max_hours
miami,sunnyvale-ca,2824,3081,miami-to-sunnyvale-ca,True,4_bedroom,27248,27728,27488,4,1,107.7,109.7
miami,sunnyvale-ca,2824,3081,miami-to-sunnyvale-ca,True,4plus_bedroom,28208,28888,28548,4,1,111.7,113.7
miami,santa-clara-ca,2819,3075,miami-to-santa-clara-ca,True,1_bedroom,20210,20570,20390,2,1,104.5,106.5
miami,santa-clara-ca,2819,3075,miami-to-santa-clara-ca,True,2_bedroom,20210,20570,20390,2,1,104.5,106.5
miami,santa-clara-ca,2819,3075,miami-to-santa-clara-ca,True,3_bedroom,23975,24395,24185,3,1,107.5,109.5
miami,santa-clara-ca,2819,3075,miami-to-santa-clara-ca,True,4_bedroom,27200,27680,27440,4,1,107.5,109.5
miami,santa-clara-ca,2819,3075,miami-to-santa-clara-ca,True,4plus_bedroom,28160,28840,28500,4,1,111.5,113.5
miami,palo-alto-ca,2831,3088,miami-to-palo-alto-ca,True,1_bedroom,20288,20648,20468,2,1,104.9,106.9
miami,palo-alto-ca,2831,3088,miami-to-palo-alto-ca,True,2_bedroom,20288,20648,20468,2,1,104.9,106.9
miami,palo-alto-ca,2831,3088,miami-to-palo-alto-ca,True,3_bedroom,24066,24486,24276,3,1,107.9,109.9
miami,palo-alto-ca,2831,3088,miami-to-palo-alto-ca,True,4_bedroom,27304,27784,27544,4,1,107.9,109.9
miami,palo-alto-ca,2831,3088,miami-to-palo-alto-ca,True,4plus_bedroom,28264,28944,28604,4,1,111.9,113.9
miami,san-mateo-ca,2843,3101,miami-to-san-mateo-ca,True,1_bedroom,20366,20726,20546,2,1,105.4,107.4
miami,san-mateo-ca,2843,3101,miami-to-san-mateo-ca,True,2_bedroom,20366,20726,20546,2,1,105.4,107.4
miami,san-mateo-ca,2843,3101,miami-to-san-mateo-ca,True,3_bedroom,24157,24577,24367,3,1,108.4,110.4
miami,san-mateo-ca,2843,3101,miami-to-san-mateo-ca,True,4_bedroom,27408,27888,27648,4,1,108.4,110.4
miami,san-mateo-ca,2843,3101,miami-to-san-mateo-ca,True,4plus_bedroom,28568,29048,28808,4,1,112.4,114.4
miami,daly-city-ca,2852,3112,miami-to-daly-city-ca,True,1_bedroom,20432,20792,20612,2,1,105.7,107.7
miami,daly-city-ca,2852,3112,miami-to-daly-city-ca,True,2_bedroom,20432,20792,20612,2,1,105.7,107.7
miami,daly-city-ca,2852,3112,miami-to-daly-city-ca,True,3_bedroom,24234,24654,24444,3,1,108.7,110.7
miami,daly-city-ca,2852,3112,miami-to-daly-city-ca,True,4_bedroom,27496,27976,27736,4,1,108.7,110.7
miami,daly-city-ca,2852,3112,miami-to-daly-city-ca,True,4plus_bedroom,28656,29136,28896,4,1,112.7,114.7
miami,san-diego-ca,2495,2722,miami-to-san-diego-ca,True,1_bedroom,17892,18252,18072,2,1,92.7,94.7
miami,san-diego-ca,2495,2722,miami-to-san-diego-ca,True,2_bedroom,17892,18252,18072,2,1,92.7,94.7
miami,san-diego-ca,2495,2722,miami-to-san-diego-ca,True,3_bedroom,21304,21924,21614,3,1,95.7,97.7
miami,san-diego-ca,2495,2722,miami-to-san-diego-ca,True,4_bedroom,24176,24856,24516,4,1,95.7,97.7
miami,san-diego-ca,2495,2722,miami-to-san-diego-ca,True,4plus_bedroom,25336,25816,25576,4,1,99.7,101.7
miami,chula-vista-ca,2490,2716,miami-to-chula-vista-ca,True,1_bedroom,17856,18216,18036,2,1,92.5,94.5
miami,chula-vista-ca,2490,2716,miami-to-chula-vista-ca,True,2_bedroom,17856,18216,18036,2,1,92.5,94.5
miami,chula-vista-ca,2490,2716,miami-to-chula-vista-ca,True,3_bedroom,21262,21882,21572,3,1,95.5,97.5
miami,chula-vista-ca,2490,2716,miami-to-chula-vista-ca,True,4_bedroom,24128,24808,24468,4,1,95.5,97.5
miami,chula-vista-ca,2490,2716,miami-to-chula-vista-ca,True,4plus_bedroom,25288,25768,25528,4,1,99.5,101.5
miami,escondido-ca,2492,2718,miami-to-escondido-ca,True,1_bedroom,17868,18228,18048,2,1,92.6,94.6
miami,escondido-ca,2492,2718,miami-to-escondido-ca,True,2_bedroom,17868,18228,18048,2,1,92.6,94.6
miami,escondido-ca,2492,2718,miami-to-escondido-ca,True,3_bedroom,21276,21896,21586,3,1,95.6,97.6
miami,escondido-ca,2492,2718,miami-to-escondido-ca,True,4_bedroom,24144,24824,24484,4,1,95.6,97.6
miami,escondido-ca,2492,2718,miami-to-escondido-ca,True,4plus_bedroom,25304,25784,25544,4,1,99.6,101.6
miami,oceanside-ca,2511,2739,miami-to-oceanside-ca,True,1_bedroom,17994,18354,18174,2,1,93.3,95.3
miami,oceanside-ca,2511,2739,miami-to-oceanside-ca,True,2_bedroom,17994,18354,18174,2,1,93.3,95.3
miami,oceanside-ca,2511,2739,miami-to-oceanside-ca,True,3_bedroom,21623,22043,21833,3,1,96.3,98.3
miami,oceanside-ca,2511,2739,miami-to-oceanside-ca,True,4_bedroom,24512,24992,24752,4,1,96.3,98.3
miami,oceanside-ca,2511,2739,miami-to-oceanside-ca,True,4plus_bedroom,25472,25952,25712,4,1,100.3,102.3
miami,santa-barbara-ca,2662,2904,miami-to-santa-barbara-ca,True,1_bedroom,19184,19544,19364,2,1,98.8,100.8
miami,santa-barbara-ca,2662,2904,miami-to-santa-barbara-ca,True,2_bedroom,19184,19544,19364,2,1,98.8,100.8
miami,santa-barbara-ca,2662,2904,miami-to-santa-barbara-ca,True,3_bedroom,22778,23198,22988,3,1,101.8,103.8
miami,santa-barbara-ca,2662,2904,miami-to-santa-barbara-ca,True,4_bedroom,25832,26312,26072,4,1,101.8,103.8
miami,santa-barbara-ca,2662,2904,miami-to-santa-barbara-ca,True,4plus_bedroom,26792,27272,27032,4,1,105.8,107.8
miami,ventura-ca,2632,2871,miami-to-ventura-ca,True,1_bedroom,18986,19346,19166,2,1,97.7,99.7
miami,ventura-ca,2632,2871,miami-to-ventura-ca,True,2_bedroom,18986,19346,19166,2,1,97.7,99.7
miami,ventura-ca,2632,2871,miami-to-ventura-ca,True,3_bedroom,22547,22967,22757,3,1,100.7,102.7
miami,ventura-ca,2632,2871,miami-to-ventura-ca,True,4_bedroom,25568,26048,25808,4,1,100.7,102.7
miami,ventura-ca,2632,2871,miami-to-ventura-ca,True,4plus_bedroom,26528,27008,26768,4,1,104.7,106.7
miami,oxnard-ca,2628,2867,miami-to-oxnard-ca,True,1_bedroom,18962,19322,19142,2,1,97.6,99.6
miami,oxnard-ca,2628,2867,miami-to-oxnard-ca,True,2_bedroom,18962,19322,19142,2,1,97.6,99.6
miami,oxnard-ca,2628,2867,miami-to-oxnard-ca,True,3_bedroom,22519,22939,22729,3,1,100.6,102.6
miami,oxnard-ca,2628,2867,miami-to-oxnard-ca,True,4_bedroom,25536,26016,25776,4,1,100.6,102.6
miami,oxnard-ca,2628,2867,miami-to-oxnard-ca,True,4plus_bedroom,26496,26976,26736,4,1,104.6,106.6
miami,san-luis-obispo-ca,2726,2974,miami-to-san-luis-obispo-ca,True,1_bedroom,19604,19964,19784,2,1,101.1,103.1
miami,san-luis-obispo-ca,2726,2974,miami-to-san-luis-obispo-ca,True,2_bedroom,19604,19964,19784,2,1,101.1,103.1
miami,san-luis-obispo-ca,2726,2974,miami-to-san-luis-obispo-ca,True,3_bedroom,23268,23688,23478,3,1,104.1,106.1
miami,san-luis-obispo-ca,2726,2974,miami-to-san-luis-obispo-ca,True,4_bedroom,26392,26872,26632,4,1,104.1,106.1
miami,san-luis-obispo-ca,2726,2974,miami-to-san-luis-obispo-ca,True,4plus_bedroom,27352,27832,27592,4,1,108.1,110.1
miami,seattle-wa,3005,3278,miami-to-seattle-wa,True,1_bedroom,21428,21988,21708,2,1,111.3,113.3
miami,seattle-wa,3005,3278,miami-to-seattle-wa,True,2_bedroom,21428,21988,21708,2,1,111.3,113.3
miami,seattle-wa,3005,3278,miami-to-seattle-wa,True,3_bedroom,25596,26016,25806,3,1,114.3,116.3
miami,seattle-wa,3005,3278,miami-to-seattle-wa,True,4_bedroom,29024,29504,29264,4,1,114.3,116.3
miami,seattle-wa,3005,3278,miami-to-seattle-wa,True,4plus_bedroom,29984,30464,30224,4,1,118.3,120.3
miami,tacoma-wa,3002,3275,miami-to-tacoma-wa,True,1_bedroom,21410,21970,21690,2,1,111.2,113.2
miami,tacoma-wa,3002,3275,miami-to-tacoma-wa,True,2_bedroom,21410,21970,21690,2,1,111.2,113.2
miami,tacoma-wa,3002,3275,miami-to-tacoma-wa,True,3_bedroom,25575,25995,25785,3,1,114.2,116.2
miami,tacoma-wa,3002,3275,miami-to-tacoma-wa,True,4_bedroom,29000,29480,29240,4,1,114.2,116.2
miami,tacoma-wa,3002,3275,miami-to-tacoma-wa,True,4plus_bedroom,29960,30440,30200,4,1,118.2,120.2
miami,bellevue-wa,2999,3271,miami-to-bellevue-wa,True,1_bedroom,21386,21946,21666,2,1,111.0,113.0
miami,bellevue-wa,2999,3271,miami-to-bellevue-wa,True,2_bedroom,21386,21946,21666,2,1,111.0,113.0
miami,bellevue-wa,2999,3271,miami-to-bellevue-wa,True,3_bedroom,25547,25967,25757,3,1,114.0,116.0
miami,bellevue-wa,2999,3271,miami-to-bellevue-wa,True,4_bedroom,28968,29448,29208,4,1,114.0,116.0
miami,bellevue-wa,2999,3271,miami-to-bellevue-wa,True,4plus_bedroom,29928,30408,30168,4,1,118.0,120.0
miami,spokane-wa,2772,3023,miami-to-spokane-wa,True,1_bedroom,19898,20258,20078,2,1,102.8,104.8
miami,spokane-wa,2772,3023,miami-to-spokane-wa,True,2_bedroom,19898,20258,20078,2,1,102.8,104.8
miami,spokane-wa,2772,3023,miami-to-spokane-wa,True,3_bedroom,23611,24031,23821,3,1,105.8,107.8
miami,spokane-wa,2772,3023,miami-to-spokane-wa,True,4_bedroom,26784,27264,27024,4,1,105.8,107.8
miami,spokane-wa,2772,3023,miami-to-spokane-wa,True,4plus_bedroom,27744,28224,27984,4,1,109.8,111.8
miami,portland-or,2976,3246,miami-to-portland-or,True,1_bedroom,21236,21796,21516,2,1,110.2,112.2
miami,portland-or,2976,3246,miami-to-portland-or,True,2_bedroom,21236,21796,21516,2,1,110.2,112.2
miami,portland-or,2976,3246,miami-to-portland-or,True,3_bedroom,25372,25792,25582,3,1,113.2,115.2
miami,portland-or,2976,3246,miami-to-portland-or,True,4_bedroom,28768,29248,29008,4,1,113.2,115.2
miami,portland-or,2976,3246,miami-to-portland-or,True,4plus_bedroom,29728,30208,29968,4,1,117.2,119.2
miami,salem-or,2983,3254,miami-to-salem-or,True,1_bedroom,21284,21844,21564,2,1,110.5,112.5
miami,salem-or,2983,3254,miami-to-salem-or,True,2_bedroom,21284,21844,21564,2,1,110.5,112.5
miami,salem-or,2983,3254,miami-to-salem-or,True,3_bedroom,25428,25848,25638,3,1,113.5,115.5
miami,salem-or,2983,3254,miami-to-salem-or,True,4_bedroom,28832,29312,29072,4,1,113.5,115.5
miami,salem-or,2983,3254,miami-to-salem-or,True,4plus_bedroom,29792,30272,30032,4,1,117.5,119.5
miami,eugene-or,2969,3239,miami-to-eugene-or,True,1_bedroom,21194,21554,21374,2,1,110.0,112.0
miami,eugene-or,2969,3239,miami-to-eugene-or,True,2_bedroom,21194,21554,21374,2,1,110.0,112.0
miami,eugene-or,2969,3239,miami-to-eugene-or,True,3_bedroom,25323,25743,25533,3,1,113.0,115.0
miami,eugene-or,2969,3239,miami-to-eugene-or,True,4_bedroom,28712,29192,28952,4,1,113.0,115.0
miami,eugene-or,2969,3239,miami-to-eugene-or,True,4plus_bedroom,29672,30152,29912,4,1,117.0,119.0
miami,medford-or,2930,3196,miami-to-medford-or,True,1_bedroom,20936,21296,21116,2,1,108.5,110.5
miami,medford-or,2930,3196,miami-to-medford-or,True,2_bedroom,20936,21296,21116,2,1,108.5,110.5
miami,medford-or,2930,3196,miami-to-medford-or,True,3_bedroom,24822,25442,25132,3,1,111.5,113.5
miami,medford-or,2930,3196,miami-to-medford-or,True,4_bedroom,28168,28848,28508,4,1,111.5,113.5
miami,medford-or,2930,3196,miami-to-medford-or,True,4plus_bedroom,29328,29808,29568,4,1,115.5,117.5
